name;simulation-bidirect-runtime;simulation-bidirect-parsing;simulation-bidirect-reduction;simulation-bidirect-states;simulation-bidirect-transitions
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12455-5.mata;0.01; 0.00520766; 0.0051; 15; 237
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12458-1.mata;0.09; 0.0632915; 0.0296; 45; 2700
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12458-2.mata;0.0; 0.000609482; 0.0008; 17; 16
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12458-3.mata;0.21; 0.105971; 0.1024; 73; 4380
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12458-4.mata;0.0; 0.00150852; 0.0014; 10; 62
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12458-5.mata;0.0; 0.000994433; 0.0018; 29; 37
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12459-1.mata;0.04; 0.0207392; 0.0170; 29; 911
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12459-2.mata;0.0; 0.00190617; 0.0057; 68; 76
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12459-3.mata;0.01; 0.00803457; 0.0060; 16; 355
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12459-4.mata;0.0; 0.00127077; 0.0025; 34; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12459-5.mata;0.03; 0.0141205; 0.0162; 48; 616
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12462-1.mata;0.03; 0.0179467; 0.0115; 9; 828
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12462-2.mata;0.14; 0.0734379; 0.0646; 35; 3220
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12462-3.mata;0.08; 0.0461454; 0.0270; 22; 2024
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12462-4.mata;0.12; 0.0717104; 0.0371; 34; 3128
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12462-5.mata;0.0; 0.000976143; 0.0020; 31; 36
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12463-1.mata;0.0; 0.00408354; 0.0037; 20; 176
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12463-2.mata;0.0; 0.000580023; 0.0010; 21; 20
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12463-3.mata;0.03; 0.0244124; 0.0103; 26; 1040
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12464-1.mata;0.0; 0.00263958; 0.0026; 18; 113
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12464-2.mata;0.01; 0.00723206; 0.0042; 8; 328
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12465-1.mata;0.06; 0.0417177; 0.0186; 26; 1820
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12465-2.mata;0.0; 0.00318505; 0.0017; 7; 138
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12468-1.mata;0.0; 0.00135552; 0.0019; 23; 57
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12468-2.mata;0.04; 0.0256306; 0.0167; 31; 1085
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12468-3.mata;0.02; 0.00788534; 0.0102; 47; 340
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12469-1.mata;0.02; 0.0131969; 0.0089; 9; 546
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12469-2.mata;0.1; 0.0588427; 0.0310; 31; 2542
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12469-3.mata;0.05; 0.0297194; 0.0208; 16; 1312
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12469-4.mata;0.17; 0.10736; 0.0555; 56; 4592
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12472-1.mata;0.01; 0.00743771; 0.0066; 26; 304
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12472-2.mata;0.11; 0.0752607; 0.0366; 44; 3256
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12472-3.mata;0.02; 0.0130567; 0.0093; 8; 592
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12473-1.mata;0.0; 0.00115871; 0.0030; 45; 44
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12473-2.mata;0.01; 0.0027798; 0.0081; 80; 117
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12473-3.mata;0.0; 0.000502651; 0.0006; 14; 13
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12474-1.mata;0.04; 0.0301101; 0.0161; 53; 1272
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12474-2.mata;0.03; 0.0180107; 0.0086; 32; 768
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12475-1.mata;0.12; 0.0741048; 0.0371; 41; 3198
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12475-2.mata;0.0; 0.00135247; 0.0034; 53; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12475-3.mata;0.09; 0.059832; 0.0288; 33; 2574
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12475-4.mata;0.06; 0.0321601; 0.0210; 18; 1404
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12475-5.mata;0.1; 0.0614457; 0.0336; 34; 2652
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12478-1.mata;0.13; 0.0806123; 0.0428; 34; 3502
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12478-2.mata;0.07; 0.0424444; 0.0213; 18; 1854
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12478-3.mata;0.03; 0.0200718; 0.0131; 9; 927
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12478-4.mata;0.0; 0.0022939; 0.0066; 77; 94
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12479-1.mata;0.0; 0.00516199; 0.0026; 10; 230
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12479-2.mata;0.0; 0.000423522; 0.0006; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12480-1.mata;0.0; 0.000778213; 0.0007; 9; 31
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12480-2.mata;0.0; 0.000248051; 0.0002; 6; 6
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12480-3.mata;0.02; 0.0153658; 0.0078; 22; 660
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12481-1.mata;0.01; 0.00454127; 0.0053; 28; 199
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12481-2.mata;0.08; 0.0498472; 0.0233; 25; 2150
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12481-3.mata;0.12; 0.0731848; 0.0373; 37; 3182
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12481-4.mata;0.02; 0.0114512; 0.0100; 21; 482
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12481-5.mata;0.05; 0.0333817; 0.0162; 17; 1462
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12486-1.mata;0.06; 0.0351639; 0.0190; 21; 1512
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12486-2.mata;0.07; 0.0434827; 0.0234; 26; 1872
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12486-3.mata;0.02; 0.0128363; 0.0086; 11; 580
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12487-1.mata;0.11; 0.0720052; 0.0364; 52; 3120
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12487-2.mata;0.01; 0.00478302; 0.0047; 17; 213
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12490-1.mata;0.03; 0.0228716; 0.0124; 23; 989
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12490-2.mata;0.03; 0.0217615; 0.0106; 21; 903
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12490-3.mata;0.08; 0.0527461; 0.0270; 52; 2236
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12491-1.mata;0.0; 0.0013567; 0.0029; 44; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12491-2.mata;0.05; 0.0349531; 0.0170; 27; 1512
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12497-1.mata;0.01; 0.00658566; 0.0039; 4; 300
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12497-2.mata;0.0; 0.000952663; 0.0024; 37; 36
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12497-3.mata;0.0; 0.000615112; 0.0010; 22; 21
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12497-4.mata;0.14; 0.0607036; 0.0728; 35; 2625
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12497-5.mata;0.12; 0.0710338; 0.0441; 42; 3150
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12500-1.mata;0.02; 0.0144513; 0.0070; 9; 657
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12500-2.mata;0.1; 0.0560834; 0.0348; 33; 2409
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12500-3.mata;0.0; 0.00484247; 0.0023; 3; 219
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12500-4.mata;0.01; 0.00556044; 0.0038; 20; 237
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12501-1.mata;0.01; 0.00525521; 0.0034; 6; 236
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12501-2.mata;0.01; 0.0054476; 0.0037; 20; 231
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12506-1.mata;0.07; 0.0242848; 0.0437; 76; 1035
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12506-2.mata;0.02; 0.0159528; 0.0081; 23; 690
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12507-1.mata;0.01; 0.0064884; 0.0055; 21; 276
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12507-2.mata;0.15; 0.0937717; 0.0482; 45; 4095
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12507-3.mata;0.0; 0.00387036; 0.0032; 5; 172
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12507-4.mata;0.17; 0.106168; 0.0558; 50; 4550
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12510-1.mata;0.03; 0.022003; 0.0095; 25; 950
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12510-2.mata;0.0; 0.00111518; 0.0006; 5; 45
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12511-1.mata;0.07; 0.0445998; 0.0260; 28; 1960
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12511-2.mata;0.06; 0.0399988; 0.0213; 25; 1750
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12511-3.mata;0.02; 0.0138047; 0.0080; 9; 630
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12511-4.mata;0.12; 0.0790183; 0.0405; 49; 3430
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12511-5.mata;0.0; 0.000627572; 0.0003; 3; 22
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12517-1.mata;0.06; 0.0327786; 0.0247; 26; 1404
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12517-2.mata;0.07; 0.0506443; 0.0238; 40; 2160
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12520-1.mata;0.0; 0.00158574; 0.0041; 56; 64
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12520-2.mata;0.03; 0.0167279; 0.0139; 10; 760
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12521-1.mata;0.02; 0.0122022; 0.0049; 14; 532
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12521-2.mata;0.0; 0.00243198; 0.0024; 15; 104
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12521-3.mata;0.0; 0.00103208; 0.0014; 22; 40
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12521-4.mata;0.03; 0.0122559; 0.0205; 61; 529
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12521-5.mata;0.0; 0.000665462; 0.0004; 6; 23
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12526-1.mata;0.16; 0.0965128; 0.0524; 48; 4128
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12526-2.mata;0.12; 0.0694832; 0.0406; 35; 3010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12526-3.mata;0.0; 0.00236673; 0.0036; 39; 95
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12526-4.mata;0.06; 0.0371845; 0.0188; 19; 1634
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12527-1.mata;0.07; 0.0413924; 0.0231; 21; 1785
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12527-2.mata;0.15; 0.087107; 0.0536; 45; 3825
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12527-3.mata;0.01; 0.00738741; 0.0106; 52; 312
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12527-4.mata;0.0; 0.00224339; 0.0021; 13; 97
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12527-5.mata;0.01; 0.00642614; 0.0045; 20; 273
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12530-1.mata;0.03; 0.0225884; 0.0103; 23; 989
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12530-2.mata;0.01; 0.00539799; 0.0041; 21; 235
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12530-3.mata;0.05; 0.0288939; 0.0176; 29; 1247
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12530-4.mata;0.0; 0.00232502; 0.0022; 13; 102
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12531-1.mata;0.03; 0.0199993; 0.0102; 24; 864
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12531-2.mata;0.03; 0.0214853; 0.0103; 26; 936
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12536-1.mata;0.05; 0.0374453; 0.0177; 35; 1610
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12536-2.mata;0.02; 0.0148483; 0.0060; 14; 644
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12536-3.mata;0.0; 0.00112809; 0.0024; 36; 44
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12537-1.mata;0.07; 0.0454541; 0.0270; 45; 1980
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12537-2.mata;0.0; 0.0029712; 0.0023; 13; 130
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12540-1.mata;0.0; 0.00255347; 0.0012; 6; 114
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12540-2.mata;0.0; 0.00237094; 0.0028; 15; 103
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12541-1.mata;0.02; 0.0148469; 0.0060; 14; 644
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12541-2.mata;0.0; 0.000936673; 0.0012; 19; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12541-3.mata;0.03; 0.0178541; 0.0087; 17; 782
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12541-4.mata;0.01; 0.00619323; 0.0076; 32; 268
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12546-1.mata;0.01; 0.00319755; 0.0053; 53; 138
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12546-2.mata;0.06; 0.036034; 0.0206; 36; 1548
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12546-3.mata;0.0; 0.00357754; 0.0025; 21; 148
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12547-1.mata;0.03; 0.0190354; 0.0085; 12; 840
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12547-2.mata;0.01; 0.0066386; 0.0059; 25; 280
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12547-3.mata;0.02; 0.0152823; 0.0087; 10; 700
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12547-4.mata;0.01; 0.00532996; 0.0037; 20; 228
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12550-1.mata;0.13; 0.0801386; 0.0408; 57; 3420
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12550-2.mata;0.13; 0.0807974; 0.0411; 58; 3480
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12550-3.mata;0.01; 0.0104211; 0.0048; 8; 480
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12550-4.mata;0.06; 0.0400115; 0.0175; 29; 1740
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12550-5.mata;5.05; 0.543197; 4.4951; 515; 11057
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12551-1.mata;0.03; 0.0227088; 0.0107; 29; 986
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12551-2.mata;0.03; 0.0180071; 0.0092; 23; 782
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12556-1.mata;0.08; 0.0440663; 0.0308; 25; 1975
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12556-2.mata;0.0; 0.00184012; 0.0047; 57; 74
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12557-1.mata;0.05; 0.0346655; 0.0151; 32; 1472
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12557-2.mata;0.05; 0.0340334; 0.0160; 32; 1472
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12557-3.mata;0.03; 0.0190189; 0.0097; 18; 828
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12560-1.mata;0.0; 0.00362827; 0.0025; 20; 150
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12560-2.mata;0.04; 0.0224192; 0.0146; 22; 968
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12566-1.mata;0.0; 0.00319367; 0.0041; 28; 133
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12566-2.mata;0.02; 0.0127214; 0.0125; 61; 546
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12566-3.mata;0.27; 0.149096; 0.1025; 91; 6461
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12566-4.mata;0.1; 0.064237; 0.0309; 39; 2769
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12566-5.mata;0.07; 0.0422784; 0.0198; 26; 1846
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12567-1.mata;0.01; 0.00479354; 0.0095; 72; 202
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12567-2.mata;0.03; 0.012012; 0.0215; 42; 521
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12567-3.mata;0.0; 0.00163095; 0.0051; 66; 65
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12567-4.mata;0.06; 0.0374815; 0.0209; 21; 1638
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12567-5.mata;0.0; 0.00337629; 0.0027; 24; 141
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12570-1.mata;0.12; 0.0710833; 0.0355; 40; 3080
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12570-2.mata;0.0; 0.00194474; 0.0047; 63; 72
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12570-3.mata;0.06; 0.0349173; 0.0275; 20; 1540
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12570-4.mata;0.01; 0.00830451; 0.0068; 10; 378
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12570-5.mata;0.1; 0.071258; 0.0350; 40; 3080
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12571-1.mata;0.08; 0.0511392; 0.0255; 42; 2184
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12571-2.mata;0.0; 0.00414809; 0.0029; 20; 174
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12571-3.mata;0.0; 0.000839383; 0.0012; 23; 31
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12571-4.mata;0.0; 0.0048147; 0.0029; 20; 174
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12571-5.mata;0.02; 0.0180743; 0.0074; 15; 780
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12576-1.mata;0.0; 0.00226259; 0.0033; 17; 70
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12576-2.mata;0.03; 0.0149451; 0.0148; 27; 652
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12576-3.mata;0.0; 0.00259723; 0.0026; 17; 112
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12576-4.mata;0.01; 0.00853253; 0.0048; 4; 392
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12577-1.mata;0.07; 0.044762; 0.0240; 34; 1938
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12577-2.mata;0.0; 0.000678302; 0.0012; 24; 23
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12577-3.mata;0.16; 0.0882904; 0.0575; 67; 3819
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12577-4.mata;0.15; 0.0909259; 0.0494; 69; 3933
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12577-5.mata;0.0; 0.00449756; 0.0031; 20; 189
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12582-1.mata;0.0; 0.00111172; 0.0010; 11; 39
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12582-2.mata;0.04; 0.0263005; 0.0122; 34; 1122
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12583-1.mata;0.01; 0.00636508; 0.0043; 12; 275
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12583-2.mata;0.01; 0.00545408; 0.0031; 6; 250
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12583-3.mata;0.14; 0.0829805; 0.0441; 44; 3608
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12583-4.mata;0.36; 0.135154; 0.2117; 71; 5822
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12584-1.mata;0.06; 0.0375487; 0.0169; 22; 1628
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12584-2.mata;0.0; 0.00178126; 0.0015; 18; 68
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12584-3.mata;0.07; 0.0484603; 0.0216; 28; 2072
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12584-4.mata;0.01; 0.00822533; 0.0067; 10; 375
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12585-1.mata;0.03; 0.0250506; 0.0126; 21; 1071
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12585-2.mata;0.04; 0.024841; 0.0154; 21; 1071
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12585-3.mata;0.01; 0.00607596; 0.0073; 31; 260
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12585-4.mata;0.06; 0.0202308; 0.0396; 56; 887
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12588-1.mata;0.03; 0.0202635; 0.0104; 21; 882
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12588-2.mata;0.06; 0.0380809; 0.0224; 40; 1680
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12588-3.mata;0.06; 0.0399043; 0.0195; 41; 1722
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12589-1.mata;0.03; 0.0178754; 0.0097; 19; 779
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12589-2.mata;0.0; 0.000981823; 0.0025; 38; 37
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12592-1.mata;0.01; 0.00847568; 0.0055; 7; 385
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12592-2.mata;0.0; 0.00108261; 0.0025; 39; 42
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12592-3.mata;0.0; 0.00428149; 0.0029; 19; 182
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12592-4.mata;0.03; 0.0227192; 0.0104; 18; 990
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12593-1.mata;0.0; 0.00313809; 0.0034; 18; 136
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12593-2.mata;0.01; 0.00662666; 0.0049; 16; 288
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12594-1.mata;0.17; 0.10525; 0.0539; 60; 4500
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12594-2.mata;0.01; 0.00571581; 0.0039; 20; 243
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12594-3.mata;0.04; 0.019557; 0.0220; 31; 856
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12595-1.mata;0.02; 0.0112861; 0.0078; 19; 494
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12595-2.mata;0.08; 0.0294945; 0.0541; 97; 1236
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12598-1.mata;0.05; 0.0254401; 0.0335; 79; 1078
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12598-2.mata;0.06; 0.0382749; 0.0211; 32; 1696
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12598-3.mata;0.04; 0.0283036; 0.0148; 23; 1219
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12598-4.mata;0.0; 0.00421121; 0.0029; 20; 177
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12599-1.mata;0.03; 0.0154645; 0.0192; 15; 710
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12599-2.mata;0.38; 0.0964697; 0.2722; 80; 4119
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12599-3.mata;0.07; 0.0506993; 0.0244; 28; 2184
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12599-4.mata;0.15; 0.0935199; 0.0461; 50; 3900
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12602-1.mata;0.0; 0.000454011; 0.0006; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12602-2.mata;0.01; 0.00458947; 0.0086; 66; 194
