name;simulation-fixpoint-runtime;simulation-fixpoint-parsing;simulation-fixpoint-reduction;simulation-fixpoint-states;simulation-fixpoint-transitions
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09916-5.mata;0.03; 0.0196368; 0.0142; 14; 938
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09917-1.mata;0.01; 0.00419347; 0.0039; 13; 195
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09917-2.mata;0.01; 0.00838347; 0.0083; 26; 390
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09920-1.mata;0.0; 0.00257707; 0.0039; 30; 117
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09920-2.mata;0.0; 0.000887765; 0.0018; 31; 34
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09920-3.mata;0.0; 0.00245652; 0.0024; 13; 113
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09921-1.mata;0.01; 0.00757392; 0.0063; 13; 351
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09921-2.mata;0.01; 0.00567665; 0.0043; 10; 270
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09921-3.mata;0.0; 0.00222158; 0.0021; 19; 98
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09921-4.mata;0.0; 0.00564562; 0.0043; 10; 270
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09926-1.mata;0.0; 0.000811154; 0.0007; 4; 33
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09926-2.mata;0.02; 0.0118514; 0.0087; 21; 546
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09927-1.mata;0.09; 0.0534457; 0.0455; 56; 2464
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09927-2.mata;0.04; 0.0257308; 0.0178; 27; 1188
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09927-3.mata;0.02; 0.0132089; 0.0086; 14; 616
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09930-1.mata;0.01; 0.00703677; 0.0047; 8; 344
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09930-2.mata;0.04; 0.0209951; 0.0155; 23; 989
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09930-3.mata;0.0; 0.000602202; 0.0011; 22; 21
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09931-1.mata;0.04; 0.0244689; 0.0171; 24; 1128
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09931-2.mata;0.17; 0.0838057; 0.0792; 83; 3901
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09936-1.mata;0.0; 0.00447045; 0.0043; 20; 204
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09936-2.mata;0.0; 0.00127388; 0.0026; 37; 55
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09936-3.mata;0.09; 0.0509917; 0.0396; 38; 2356
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09936-4.mata;0.0; 0.00178776; 0.0039; 50; 77
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09936-5.mata;0.01; 0.00620552; 0.0072; 25; 280
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09937-1.mata;0.26; 0.107728; 0.1450; 64; 5041
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09937-2.mata;0.0; 0.00211094; 0.0029; 23; 92
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09937-3.mata;0.04; 0.0230995; 0.0166; 15; 1080
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09940-1.mata;0.0; 0.000187081; 0.0002; 3; 2
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09940-2.mata;0.0; 0.00117491; 0.0017; 18; 51
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09940-3.mata;0.05; 0.0320112; 0.0249; 46; 1472
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09941-1.mata;0.06; 0.0341126; 0.0249; 27; 1593
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09941-2.mata;0.18; 0.08643; 0.0926; 69; 4071
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09941-3.mata;0.0; 0.00647745; 0.0039; 18; 150
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09941-4.mata;0.0; 0.00139219; 0.0015; 14; 61
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09946-1.mata;0.0; 0.00163399; 0.0031; 41; 68
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09946-2.mata;0.04; 0.0116747; 0.0255; 54; 533
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09946-3.mata;0.02; 0.0153644; 0.0101; 14; 714
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09946-4.mata;0.06; 0.031976; 0.0276; 29; 1479
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09946-5.mata;0.0; 0.00319452; 0.0042; 26; 141
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09947-1.mata;0.11; 0.0577775; 0.0507; 47; 2679
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09947-2.mata;0.0; 0.00262972; 0.0032; 10; 123
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09947-3.mata;0.19; 0.0892566; 0.0882; 72; 4104
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09947-4.mata;0.0; 0.00119085; 0.0022; 32; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09947-5.mata;0.05; 0.0257722; 0.0202; 21; 1197
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09950-1.mata;0.0; 0.0021402; 0.0027; 6; 100
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09950-2.mata;0.02; 0.0105889; 0.0158; 20; 494
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09950-3.mata;0.0; 0.00207593; 0.0021; 16; 87
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09950-4.mata;0.02; 0.0107799; 0.0119; 6; 522
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09950-5.mata;0.01; 0.00411603; 0.0049; 9; 198
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09951-1.mata;0.06; 0.0322344; 0.0268; 19; 1520
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09951-2.mata;0.18; 0.0770827; 0.0962; 45; 3600
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09951-3.mata;0.09; 0.0452878; 0.0413; 26; 2080
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09951-4.mata;0.1; 0.0504346; 0.0463; 30; 2400
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09951-5.mata;0.11; 0.058294; 0.0467; 34; 2720
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09956-1.mata;0.08; 0.0450435; 0.0362; 54; 2052
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09956-2.mata;0.0; 0.0030966; 0.0032; 21; 136
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09957-1.mata;0.01; 0.012751; 0.0085; 13; 598
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09957-2.mata;0.02; 0.0146992; 0.0097; 15; 690
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09957-3.mata;0.01; 0.00473557; 0.0082; 53; 191
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09957-4.mata;0.01; 0.00383162; 0.0058; 40; 174
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09960-1.mata;0.0; 0.000944675; 0.0024; 34; 37
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09960-2.mata;0.01; 0.0051762; 0.0082; 63; 234
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09960-3.mata;0.02; 0.00771813; 0.0117; 12; 376
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09960-4.mata;0.0; 0.00266458; 0.0047; 41; 119
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09961-1.mata;0.0; 0.0015557; 0.0009; 6; 70
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09961-2.mata;0.0; 0.0030219; 0.0027; 8; 140
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09966-1.mata;0.02; 0.0114055; 0.0132; 17; 526
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09966-2.mata;0.1; 0.0476411; 0.0429; 29; 2204
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09966-3.mata;0.04; 0.02583; 0.0202; 16; 1216
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09966-4.mata;0.23; 0.11309; 0.1034; 69; 5244
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09967-1.mata;0.0; 0.000726323; 0.0015; 28; 27
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09967-2.mata;0.14; 0.0728519; 0.0649; 46; 3404
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09967-3.mata;0.02; 0.0121581; 0.0135; 8; 592
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09967-4.mata;0.0; 0.000821744; 0.0018; 33; 32
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09967-5.mata;0.04; 0.0210385; 0.0227; 14; 1017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09970-1.mata;0.09; 0.0461656; 0.0362; 29; 2146
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09970-2.mata;0.05; 0.02514; 0.0232; 16; 1184
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09971-1.mata;0.02; 0.0154191; 0.0104; 13; 728
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09971-2.mata;0.04; 0.0242408; 0.0174; 20; 1120
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09971-3.mata;0.0; 0.000990314; 0.0020; 32; 40
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09971-4.mata;0.0; 0.00127995; 0.0030; 44; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09971-5.mata;0.0; 0.00323612; 0.0045; 23; 148
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09976-1.mata;0.25; 0.119322; 0.1127; 73; 5548
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09976-2.mata;0.07; 0.040242; 0.0348; 25; 1900
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09976-3.mata;0.1; 0.0475121; 0.0517; 29; 2204
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09976-4.mata;0.12; 0.055404; 0.0694; 34; 2584
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09977-1.mata;0.03; 0.022472; 0.0173; 13; 1053
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09977-2.mata;0.07; 0.0359616; 0.0314; 21; 1701
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09977-3.mata;0.1; 0.052173; 0.0467; 30; 2430
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09977-4.mata;0.0; 0.00152176; 0.0035; 47; 64
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09977-5.mata;0.01; 0.00412764; 0.0067; 44; 187
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09982-1.mata;0.07; 0.0310781; 0.0353; 16; 1472
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09982-2.mata;0.01; 0.00416605; 0.0071; 51; 182
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09982-3.mata;0.0; 0.000459992; 0.0007; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09982-4.mata;0.0; 0.00330591; 0.0044; 19; 155
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09983-1.mata;0.0; 0.00175797; 0.0021; 18; 74
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09983-2.mata;0.0; 0.000950534; 0.0007; 5; 40
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09983-3.mata;0.01; 0.00522984; 0.0051; 20; 237
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09983-4.mata;0.04; 0.0197152; 0.0234; 17; 953
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09983-5.mata;0.0; 0.00177788; 0.0013; 4; 79
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09984-1.mata;0.12; 0.0638317; 0.0557; 43; 2967
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09984-2.mata;0.23; 0.112707; 0.1046; 75; 5175
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09984-3.mata;0.0; 0.00109615; 0.0025; 37; 45
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09984-4.mata;0.16; 0.0709592; 0.0865; 48; 3312
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09985-1.mata;0.01; 0.0053106; 0.0053; 20; 243
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09985-2.mata;0.03; 0.0151931; 0.0142; 10; 750
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09985-3.mata;0.16; 0.08007; 0.0699; 50; 3750
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09988-1.mata;0.0; 0.00184202; 0.0023; 13; 84
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09988-2.mata;0.0; 0.00136784; 0.0013; 7; 63
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09989-1.mata;0.0; 0.0010951; 0.0025; 38; 46
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09989-2.mata;0.0; 0.00195588; 0.0026; 19; 87
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09989-3.mata;0.04; 0.0212479; 0.0191; 17; 1003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09989-4.mata;0.05; 0.0327703; 0.0233; 26; 1534
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09989-5.mata;0.0; 0.00157194; 0.0041; 48; 66
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09992-1.mata;0.09; 0.0476275; 0.0380; 51; 2193
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09992-2.mata;0.09; 0.0478994; 0.0446; 51; 2193
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09993-1.mata;0.0; 0.00289768; 0.0035; 20; 132
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09993-2.mata;0.03; 0.0128794; 0.0172; 75; 588
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09994-1.mata;0.2; 0.102707; 0.0897; 61; 4758
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09994-2.mata;0.06; 0.0329699; 0.0314; 20; 1560
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09994-3.mata;0.02; 0.0100355; 0.0111; 13; 487
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09995-1.mata;0.08; 0.0377309; 0.0334; 21; 1785
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09995-2.mata;0.09; 0.0427274; 0.0453; 24; 2040
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09995-3.mata;0.01; 0.00552803; 0.0075; 22; 260
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09995-4.mata;0.1; 0.0528322; 0.0428; 29; 2465
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09998-1.mata;0.01; 0.00620849; 0.0071; 25; 280
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09998-2.mata;0.02; 0.0107365; 0.0106; 7; 525
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09998-3.mata;0.0; 0.00316452; 0.0037; 22; 141
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09998-4.mata;0.01; 0.00769067; 0.0063; 5; 375
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09998-5.mata;0.0; 0.00111733; 0.0025; 36; 46
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09999-1.mata;0.11; 0.0509394; 0.0505; 28; 2380
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09999-2.mata;0.18; 0.075879; 0.1000; 42; 3570
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09999-3.mata;0.12; 0.0617294; 0.0551; 34; 2890
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09999-4.mata;0.08; 0.0414071; 0.0328; 23; 1955
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09999-5.mata;0.08; 0.0394317; 0.0368; 22; 1870
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10002-1.mata;0.0; 0.00173829; 0.0056; 66; 73
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10002-2.mata;0.02; 0.0058141; 0.0141; 82; 258
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10002-3.mata;0.0; 0.00149286; 0.0050; 63; 62
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10003-1.mata;0.01; 0.00529092; 0.0076; 28; 250
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10003-2.mata;0.0; 0.000746473; 0.0005; 5; 29
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10004-1.mata;0.1; 0.0528613; 0.0470; 67; 2412
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10004-2.mata;0.0; 0.000460382; 0.0007; 15; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10005-1.mata;0.01; 0.00468641; 0.0067; 34; 213
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10005-2.mata;0.0; 0.00345352; 0.0035; 24; 151
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10005-3.mata;0.0; 0.00106159; 0.0027; 43; 42
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10008-1.mata;0.0; 0.00100577; 0.0021; 32; 40
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10008-2.mata;0.19; 0.0888942; 0.0885; 54; 4104
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10008-3.mata;0.01; 0.00538866; 0.0055; 20; 246
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10008-4.mata;0.18; 0.0894162; 0.0750; 54; 4104
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10009-1.mata;0.1; 0.0515491; 0.0462; 30; 2400
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10009-2.mata;0.1; 0.0532128; 0.0422; 31; 2480
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10009-3.mata;0.01; 0.00343132; 0.0048; 29; 160
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10009-4.mata;0.0; 0.00131298; 0.0034; 47; 55
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10009-5.mata;0.0; 0.00380822; 0.0040; 15; 175
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10012-1.mata;0.0; 0.00252828; 0.0042; 43; 100
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10012-2.mata;0.0; 0.00164944; 0.0016; 12; 73
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10012-3.mata;0.02; 0.00796898; 0.0129; 9; 392
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10012-4.mata;0.01; 0.00631681; 0.0071; 24; 279
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10012-5.mata;0.31; 0.124358; 0.1615; 57; 5814
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10013-1.mata;0.05; 0.0166844; 0.0389; 62; 781
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10013-2.mata;0.0; 0.00155194; 0.0034; 46; 66
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10014-1.mata;0.0; 0.00495558; 0.0043; 13; 234
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10014-2.mata;0.02; 0.00653634; 0.0120; 68; 279
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10015-1.mata;0.0; 0.00265235; 0.0041; 24; 123
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10015-2.mata;0.02; 0.0109032; 0.0093; 12; 516
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10018-1.mata;0.1; 0.0451221; 0.0502; 45; 2070
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10018-2.mata;0.0; 0.00255316; 0.0030; 14; 121
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10018-3.mata;0.01; 0.00581327; 0.0043; 6; 276
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10019-1.mata;0.0; 0.00274731; 0.0037; 22; 127
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10019-2.mata;0.0; 0.00104691; 0.0026; 43; 42
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10019-3.mata;0.01; 0.00383706; 0.0061; 41; 174
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10019-4.mata;0.0; 0.00130661; 0.0014; 7; 59
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10019-5.mata;0.06; 0.0347069; 0.0298; 21; 1638
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10022-1.mata;0.0; 0.000651434; 0.0014; 25; 24
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10022-2.mata;0.25; 0.108804; 0.1332; 66; 5082
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10022-3.mata;0.01; 0.00543588; 0.0055; 20; 249
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10022-4.mata;0.03; 0.0142615; 0.0173; 22; 681
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10022-5.mata;0.0; 0.000779584; 0.0015; 29; 28
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10023-1.mata;0.0; 0.00357559; 0.0034; 20; 159
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10023-2.mata;0.03; 0.0140189; 0.0155; 14; 658
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10023-3.mata;0.0; 0.000827264; 0.0014; 24; 32
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10024-1.mata;0.08; 0.0402696; 0.0368; 46; 1886
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10024-2.mata;0.0; 0.00180789; 0.0023; 12; 82
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10024-3.mata;0.0; 0.00316357; 0.0030; 20; 141
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10024-4.mata;0.0; 0.00104769; 0.0018; 26; 43
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10025-1.mata;0.05; 0.0287724; 0.0232; 21; 1344
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10025-2.mata;0.07; 0.0423399; 0.0389; 32; 2048
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10025-3.mata;0.01; 0.00502709; 0.0055; 25; 230
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10025-4.mata;0.0; 0.00224532; 0.0044; 38; 101
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10025-5.mata;0.0; 0.00118156; 0.0037; 49; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10028-1.mata;0.0; 0.00479064; 0.0063; 24; 222
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10028-2.mata;0.01; 0.00218772; 0.0081; 94; 93
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10028-3.mata;0.0; 0.00208308; 0.0027; 24; 94
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10028-4.mata;0.0; 0.000811033; 0.0018; 31; 31
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10029-1.mata;0.0; 0.00260984; 0.0026; 20; 114
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10029-2.mata;0.0; 0.00140255; 0.0042; 58; 57
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10032-1.mata;0.07; 0.0397961; 0.0334; 24; 1872
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10032-2.mata;0.0; 0.00114448; 0.0033; 47; 46
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10032-3.mata;0.0; 0.000450202; 0.0007; 15; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10032-4.mata;0.07; 0.0386272; 0.0318; 23; 1794
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10032-5.mata;0.04; 0.0192588; 0.0195; 12; 936
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10033-1.mata;0.0; 0.0030778; 0.0039; 20; 138
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10033-2.mata;0.06; 0.0285539; 0.0301; 16; 1360
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10033-3.mata;0.22; 0.100681; 0.1045; 56; 4760
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10033-4.mata;0.0; 0.00213656; 0.0025; 11; 98
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10034-1.mata;0.03; 0.0208845; 0.0169; 36; 972
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10034-2.mata;0.02; 0.0128532; 0.0093; 22; 594
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10035-1.mata;0.01; 0.00409428; 0.0057; 19; 194
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10035-2.mata;0.0; 0.00147556; 0.0033; 45; 62
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10035-3.mata;0.01; 0.00813699; 0.0070; 7; 399
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10035-4.mata;0.11; 0.0648133; 0.0522; 53; 3021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10035-5.mata;0.03; 0.0156405; 0.0107; 13; 741
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10038-1.mata;0.2; 0.0970152; 0.0957; 95; 4465
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10038-2.mata;0.0; 0.0019713; 0.0055; 67; 85
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10038-3.mata;0.02; 0.0161635; 0.0121; 16; 752
