name;residual-runtime;residual-parsing;residual-reduction;residual-states;residual-transitions
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06728-1.mata;0.03; 0.0176592; 0.0173; 19; 1419
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06728-2.mata;0.0; 0.00111452; 0.0006; 27; 45
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06729-1.mata;0.15; 0.0509763; 0.0931; 41; 4350
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06729-2.mata;0.15; 0.0519852; 0.0955; 42; 4486
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06729-3.mata;0.01; 0.00342995; 0.0096; 23; 924
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06732-1.mata;0.0; 0.00210225; 0.0015; 73; 90
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06732-2.mata;0.14; 0.0902852; 0.0500; 510; 3912
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06732-3.mata;0.05; 0.0249802; 0.0258; 19; 1989
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06732-4.mata;0.1; 0.041009; 0.0649; 34; 3562
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06733-1.mata;0.04; 0.0187338; 0.0217; 19; 1710
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06733-2.mata;0.01; 0.00236746; 0.0068; 19; 2869
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06734-1.mata;0.04; 0.0194547; 0.0246; 11; 1555
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06734-2.mata;0.51; 0.12142; 0.3695; 71; 10572
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06734-3.mata;0.0; 0.00128832; 0.0007; 26; 44
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06734-4.mata;0.03; 0.01181; 0.0159; 6; 1182
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06735-1.mata;0.06; 0.0274628; 0.0311; 13; 2191
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06735-2.mata;0.0; 0.00200328; 0.0008; 12; 92
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06735-3.mata;0.15; 0.0274441; 0.1205; 80; 5015
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06738-1.mata;0.04; 0.021748; 0.0197; 15; 1738
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06738-2.mata;0.02; 0.0113669; 0.0112; 10; 946
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06739-1.mata;0.0; 0.00271953; 0.0016; 2; 157
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06739-2.mata;0.16; 0.0506965; 0.1246; 53; 3920
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06739-3.mata;0.0; 0.00208794; 0.0008; 12; 94
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06742-1.mata;0.02; 0.00934009; 0.0084; 10; 1244
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06742-2.mata;0.0; 0.000801333; 0.0006; 33; 32
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06743-1.mata;0.03; 0.00526531; 0.0244; 19; 7621
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06743-2.mata;0.01; 0.00845863; 0.0039; 6; 160
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06743-3.mata;0.0; 0.00136513; 0.0010; 55; 54
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06744-1.mata;0.68; 0.106446; 0.5707; 46; 15859
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06744-2.mata;0.01; 0.00580772; 0.0051; 5; 273
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06745-1.mata;0.0; 0.00411353; 0.0032; 3; 128
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06745-2.mata;0.0; 0.00195121; 0.0009; 20; 77
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06748-1.mata;0.0; 0.00110053; 0.0008; 45; 44
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06748-2.mata;0.03; 0.015492; 0.0160; 20; 1236
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06748-3.mata;0.01; 0.00169093; 0.0075; 39; 1127
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06749-1.mata;0.01; 0.00670259; 0.0055; 10; 686
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06749-2.mata;0.11; 0.0308459; 0.0855; 49; 1848
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06752-1.mata;0.04; 0.0132158; 0.0225; 42; 972
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06752-2.mata;0.04; 0.0203452; 0.0213; 12; 1669
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06752-3.mata;0.05; 0.0239833; 0.0258; 14; 2029
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06752-4.mata;0.14; 0.0516124; 0.0821; 31; 4475
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06753-1.mata;0.02; 0.010882; 0.0097; 13; 922
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06753-2.mata;0.02; 0.00893197; 0.0119; 39; 412
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06754-1.mata;0.07; 0.0289684; 0.0376; 23; 2614
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06754-2.mata;0.03; 0.0148839; 0.0143; 13; 1260
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06755-1.mata;0.17; 0.0569395; 0.1116; 30; 11248
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06755-2.mata;0.53; 0.130899; 0.3892; 70; 10850
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06755-3.mata;0.0; 0.00126414; 0.0008; 36; 53
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06758-1.mata;0.14; 0.0504559; 0.0831; 38; 4341
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06758-2.mata;0.51; 0.114811; 0.3939; 88; 10083
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06758-3.mata;0.0; 0.00115758; 0.0008; 46; 45
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06758-4.mata;0.0; 0.00163027; 0.0009; 14; 85
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06759-1.mata;0.0; 0.0018226; 0.0010; 9; 94
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06759-2.mata;0.0; 0.00255492; 0.0016; 5; 186
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06762-1.mata;0.01; 0.00616253; 0.0048; 12; 491
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06762-2.mata;0.03; 0.0131066; 0.0190; 26; 892
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06763-1.mata;0.28; 0.0849231; 0.1844; 50; 7538
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06763-2.mata;0.04; 0.00284682; 0.0360; 47; 1624
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06763-3.mata;0.08; 0.0352243; 0.0406; 19; 2863
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06763-4.mata;0.06; 0.0284939; 0.0358; 10; 2144
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06763-5.mata;0.01; 0.00727925; 0.0041; 11; 345
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06764-1.mata;0.05; 0.0239588; 0.0257; 13; 2011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06764-2.mata;0.1; 0.0460559; 0.0495; 36; 2056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06764-3.mata;0.0; 0.00199297; 0.0017; 84; 83
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06764-4.mata;0.0; 0.000299831; 0.0002; 5; 9
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06765-1.mata;0.01; 0.00590733; 0.0024; 19; 270
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06765-2.mata;0.0; 0.00124466; 0.0009; 50; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06765-3.mata;0.0; 0.00115733; 0.0006; 31; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06768-1.mata;0.02; 0.0117354; 0.0108; 6; 773
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06768-2.mata;0.0; 0.00126771; 0.0008; 44; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06768-3.mata;0.0; 0.00386449; 0.0022; 21; 176
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06768-4.mata;0.22; 0.0726605; 0.1368; 40; 6343
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06768-5.mata;0.0; 0.00115802; 0.0008; 48; 47
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06769-1.mata;0.01; 0.00246844; 0.0073; 19; 3085
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06769-2.mata;0.0; 0.00554659; 0.0028; 28; 281
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06769-3.mata;0.0; 0.00382329; 0.0025; 5; 275
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06773-1.mata;0.0; 0.00309332; 0.0022; 8; 221
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06773-2.mata;0.0; 0.00141237; 0.0008; 3; 93
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06774-1.mata;0.53; 0.128898; 0.3788; 75; 10305
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06774-2.mata;0.01; 0.00417152; 0.0083; 53; 615
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06775-1.mata;0.0; 0.0016103; 0.0009; 8; 82
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06775-2.mata;0.0; 0.000406361; 0.0002; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06775-3.mata;0.0; 0.000763962; 0.0004; 17; 31
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06775-4.mata;0.04; 0.0184792; 0.0220; 9; 1769
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06775-5.mata;0.38; 0.109417; 0.2497; 58; 9183
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06778-1.mata;0.33; 0.0779478; 0.2408; 50; 4833
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06778-2.mata;0.0; 0.00503439; 0.0026; 11; 195
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06779-1.mata;0.0; 0.00109589; 0.0006; 28; 45
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06779-2.mata;0.02; 0.0120492; 0.0107; 13; 1000
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06779-3.mata;0.0; 0.000883543; 0.0005; 19; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06780-1.mata;0.0; 0.0011814; 0.0009; 49; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06780-2.mata;0.64; 0.107027; 0.5186; 95; 9050
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06781-1.mata;0.2; 0.0628834; 0.1315; 47; 5413
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06781-2.mata;0.0; 0.00130549; 0.0006; 7; 51
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06781-3.mata;0.03; 0.0179218; 0.0179; 13; 1520
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06786-1.mata;0.01; 0.00538009; 0.0028; 4; 256
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06786-2.mata;0.1; 0.0409686; 0.0582; 28; 3538
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06786-3.mata;0.01; 0.00741237; 0.0102; 8; 305
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06786-4.mata;0.0; 0.00207577; 0.0009; 12; 93
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06786-5.mata;0.01; 0.00684938; 0.0054; 4; 500
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06787-1.mata;0.05; 0.00632403; 0.0544; 32; 16760
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06787-2.mata;0.01; 0.00608956; 0.0040; 5; 273
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06787-3.mata;0.0; 0.00144016; 0.0006; 14; 64
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06790-1.mata;0.0; 0.00126431; 0.0008; 44; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06790-2.mata;0.04; 0.0170179; 0.0218; 17; 1298
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06791-1.mata;0.06; 0.0248086; 0.0307; 21; 2068
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06791-2.mata;0.12; 0.0436309; 0.0770; 38; 3818
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06796-1.mata;0.12; 0.043798; 0.0817; 38; 3386
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06796-2.mata;0.1; 0.0122646; 0.0876; 145; 511
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06796-3.mata;0.05; 0.0350989; 0.0137; 105; 1599
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06797-1.mata;0.0; 0.00138148; 0.0010; 55; 54
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06797-2.mata;0.0; 0.000379271; 0.0003; 12; 12
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06797-3.mata;0.0; 0.000574901; 0.0004; 22; 21
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06800-1.mata;0.13; 0.0467868; 0.0860; 43; 4077
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06800-2.mata;0.0; 0.000900404; 0.0006; 36; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06800-3.mata;0.04; 0.0210306; 0.0157; 12; 1522
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06801-1.mata;0.0; 0.000824673; 0.0005; 32; 31
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06801-2.mata;0.2; 0.0693436; 0.1217; 38; 6013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06801-3.mata;0.0; 0.00127719; 0.0005; 9; 47
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06801-4.mata;0.0; 0.000984713; 0.0006; 32; 40
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06801-5.mata;0.06; 0.0256267; 0.0385; 12; 4083
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06806-1.mata;0.03; 0.0100086; 0.0263; 17; 374
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06806-2.mata;0.0; 0.00118056; 0.0007; 31; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06806-3.mata;0.0; 0.00119658; 0.0006; 22; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06806-4.mata;0.19; 0.0652433; 0.1172; 28; 5028
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06807-1.mata;0.02; 0.0106149; 0.0094; 13; 896
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06807-2.mata;0.01; 0.00185026; 0.0100; 36; 759
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06810-1.mata;0.14; 0.051427; 0.0907; 41; 4461
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06810-2.mata;0.03; 0.0155058; 0.0180; 10; 1449
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06810-3.mata;0.01; 0.00813278; 0.0065; 6; 612
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06810-4.mata;0.1; 0.0390283; 0.0574; 31; 3380
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06811-1.mata;0.0; 0.00186382; 0.0007; 14; 74
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06811-2.mata;6.07; 0.361154; 5.6708; 148; 253340
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06811-3.mata;0.0; 0.000645833; 0.0004; 22; 23
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06816-1.mata;0.12; 0.0468375; 0.0654; 23; 3484
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06816-2.mata;0.06; 0.025781; 0.0335; 14; 2118
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06816-3.mata;0.38; 0.0964164; 0.2777; 46; 6213
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06816-4.mata;0.0; 0.00172187; 0.0007; 9; 76
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06817-1.mata;0.06; 0.0298102; 0.0323; 19; 2407
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06817-2.mata;0.0; 0.000802772; 0.0004; 23; 31
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06817-3.mata;0.04; 0.0208519; 0.0221; 14; 1697
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06817-4.mata;0.02; 0.0121169; 0.0119; 7; 992
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06820-1.mata;0.0; 0.0014729; 0.0009; 44; 62
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06820-2.mata;0.02; 0.0114273; 0.0121; 13; 1684
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06821-1.mata;0.0; 0.00114027; 0.0007; 39; 47
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06821-2.mata;0.0; 0.00178455; 0.0010; 39; 76
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06821-3.mata;0.01; 0.0114842; 0.0045; 39; 518
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06826-1.mata;0.05; 0.0216141; 0.0233; 14; 1861
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06826-2.mata;0.12; 0.0519139; 0.0662; 26; 3290
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06826-3.mata;0.0; 0.00108051; 0.0007; 42; 41
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06826-4.mata;0.0; 0.00255421; 0.0011; 10; 120
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06826-5.mata;6.88; 0.112058; 6.7715; 73; 8697
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06827-1.mata;0.0; 0.00118523; 0.0008; 47; 46
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06827-2.mata;0.0; 0.00435079; 0.0035; 4; 466
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06827-3.mata;0.01; 0.00330473; 0.0110; 19; 4273
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06830-1.mata;0.01; 0.0092055; 0.0082; 11; 607
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06830-2.mata;0.03; 0.0172367; 0.0168; 20; 1373
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06831-1.mata;0.0; 0.000744713; 0.0004; 6; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06831-2.mata;0.0; 0.00495031; 0.0029; 26; 234
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06831-3.mata;0.0; 0.00239933; 0.0071; 19; 2977
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06836-1.mata;0.04; 0.0180183; 0.0182; 9; 2464
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06836-2.mata;0.0; 0.00117406; 0.0007; 40; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06836-3.mata;0.24; 0.0742485; 0.1519; 43; 6467
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06836-4.mata;0.0; 0.00321232; 0.0013; 15; 142
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06837-1.mata;0.34; 0.0790393; 0.2525; 78; 6899
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06837-2.mata;0.16; 0.0515937; 0.1032; 50; 4451
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06840-1.mata;0.02; 0.0117348; 0.0200; 42; 899
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06840-2.mata;0.0; 0.0011994; 0.0008; 42; 50
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06841-1.mata;0.25; 0.0864027; 0.1567; 23; 11015
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06841-2.mata;0.0; 0.0030767; 0.0015; 18; 138
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06841-3.mata;0.02; 0.00982147; 0.0094; 9; 525
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06841-4.mata;0.09; 0.0290611; 0.0576; 65; 2295
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06846-1.mata;3.3; 0.291665; 2.9773; 178; 15109
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06846-2.mata;0.05; 0.0234723; 0.0252; 14; 1879
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06847-1.mata;0.04; 0.0189822; 0.0225; 23; 1634
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06847-2.mata;0.12; 0.0406548; 0.0851; 50; 3533
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06850-1.mata;0.0; 0.00620926; 0.0047; 4; 422
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06850-2.mata;0.0; 0.00136122; 0.0009; 41; 58
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06850-3.mata;0.0; 0.00158511; 0.0011; 55; 67
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06850-4.mata;0.16; 0.0567569; 0.1046; 35; 3874
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06850-5.mata;0.0; 0.00377801; 0.0025; 3; 177
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06851-1.mata;0.25; 0.078871; 0.1656; 48; 6825
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06851-2.mata;TO;TO;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06856-1.mata;0.02; 0.0106086; 0.0125; 4; 892
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06856-2.mata;0.0; 0.000578103; 0.0003; 20; 21
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06856-3.mata;0.09; 0.039731; 0.0504; 16; 3204
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06857-1.mata;0.03; 0.00564842; 0.0271; 19; 8269
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06857-2.mata;0.19; 0.0714419; 0.1145; 37; 8033
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06860-1.mata;1.42; 0.223185; 1.1733; 68; 51774
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06860-2.mata;0.04; 0.023682; 0.0167; 33; 1476
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06861-1.mata;0.35; 0.0867252; 0.2570; 74; 7748
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06861-2.mata;0.0; 0.000686442; 0.0004; 26; 25
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06861-3.mata;0.14; 0.0486357; 0.0836; 40; 4201
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06861-4.mata;0.05; 0.0252784; 0.0256; 19; 1989
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06866-1.mata;0.0; 0.000393692; 0.0002; 7; 13
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06866-2.mata;0.05; 0.0229643; 0.0238; 20; 1853
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06866-3.mata;0.04; 0.021182; 0.0199; 18; 1336
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06866-4.mata;0.08; 0.0351078; 0.0546; 33; 3070
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06867-1.mata;0.0; 0.00298247; 0.0011; 17; 134
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06867-2.mata;0.0; 0.000255161; 0.0001; 8; 7
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06867-3.mata;0.0; 0.00210286; 0.0015; 73; 90
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06867-4.mata;0.19; 0.0469835; 0.1428; 28; 17967
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06870-1.mata;0.14; 0.0499879; 0.0922; 42; 4001
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06870-2.mata;0.0; 0.00175379; 0.0011; 51; 73
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06870-3.mata;0.05; 0.0242999; 0.0249; 19; 1951
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06870-4.mata;0.0; 0.00141811; 0.0006; 17; 60
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06876-1.mata;0.01; 0.00238813; 0.0072; 20; 3183
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06876-2.mata;0.02; 0.0131102; 0.0122; 19; 1039
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06876-3.mata;0.02; 0.0106918; 0.0105; 10; 704
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06877-1.mata;0.31; 0.0876485; 0.2110; 50; 7573
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06877-2.mata;0.03; 0.0183397; 0.0186; 9; 1263
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06882-1.mata;0.05; 0.0216183; 0.0272; 12; 2598
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06882-2.mata;0.05; 0.0240377; 0.0261; 13; 2014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06882-3.mata;0.05; 0.0238759; 0.0256; 13; 2014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06882-4.mata;0.11; 0.0437747; 0.0729; 24; 8904
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06882-5.mata;0.02; 0.00278172; 0.0217; 41; 2813
